,name,fold,Direction,tstat,pvalue,FDR,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LCC1,LCC9,20130426_AYESHA_CELL_POS_1001,20130426_AYESHA_CELL_POS_1101,20130426_AYESHA_CELL_POS_1201,20130426_AYESHA_CELL_POS_2001,20130426_AYESHA_CELL_POS_2101,20130426_AYESHA_CELL_POS_2201,20130426_AYESHA_CELL_POS_2301,20130426_AYESHA_CELL_POS_2401,20130426_AYESHA_CELL_POS_801,20130426_AYESHA_CELL_POS_901,20130426_AYESHA_CELL_POS_1401,20130426_AYESHA_CELL_POS_1501,20130426_AYESHA_CELL_POS_1601,20130426_AYESHA_CELL_POS_1701,20130426_AYESHA_CELL_POS_1801,20130426_AYESHA_CELL_POS_2601,20130426_AYESHA_CELL_POS_2701,20130426_AYESHA_CELL_POS_2801,20130426_AYESHA_CELL_POS_2901,20130426_AYESHA_CELL_POS_3001,isotopes,adduct,pcgroup
3040,M649T24,1.211045828,UP,1.661409157,0.115658136,0.34566797,648.5662685,648.5555897,648.5757927,24.09799996,23.50100002,25.12200024,10,8,1,378.1988543,434.0777373,587.9265708,733.7445625,616.7727884,606.8768402,635.1697786,377.431631,407.3178592,592.4537152,939.5405389,584.3238424,857.2436492,502.451817,461.6379536,823.7182531,488.024924,663.9543627,699.722395,482.6624357,,,39
873,M297T501,1.1146993,DOWN,-1.666154388,0.116199106,0.34705417,297.0834154,297.0823194,297.0856667,500.9169999,500.6159999,501.3070271,12,5,7,3443.088153,3181.532714,3427.483113,1929.51758,3289.735323,3510.932944,2922.850234,2720.332643,2612.274804,2774.185647,3011.507792,3239.58422,2710.278428,2685.078989,2239.726361,2528.289251,2622.827701,2413.570944,2919.517737,2373.990953,,[M+K]+ 258.116,109
2467,M552T463,1.754613238,UP,1.658473643,0.116569563,0.34792959,552.3305402,552.3222356,552.3351834,463.1760079,462.2509861,466.3399887,6,5,1,3256.980738,723.4280383,954.5524474,679.793028,412.1099718,3363.343578,673.2567435,895.937027,855.3130212,1263.494306,1390.268884,1908.752031,5404.424289,800.633127,2423.159263,1075.864832,2097.108656,4536.799289,897.8568978,2412.331201,,,905
790,M280T406,1.25991509,UP,1.648016767,0.116805214,0.34840176,280.1631463,280.1599961,280.1649636,406.3459974,405.8720083,407.5730069,9,5,4,3447.186734,1615.645938,2391.83054,2072.370014,1960.188133,3799.007439,1687.70756,2229.398672,1455.422641,3017.796324,3061.609032,3761.919152,2299.756761,2674.282314,3886.446137,2214.920293,2370.827817,4328.671272,1682.364724,3549.650164,[93][M+1]+,,451
869,M297T753,1.26680962,UP,1.663777358,0.11696721,0.348653751,296.9719367,296.9685883,296.9757636,752.8740154,750.342027,755.7399907,10,6,4,3284.670459,1567.789654,910.1054178,3495.61794,2044.748156,3393.343234,1585.276569,1488.006296,2536.776277,3933.743404,3580.849956,2292.377543,2272.122294,3455.382974,2972.901462,3709.539179,3360.282543,2017.857771,3351.032116,3695.217407,,,857
3927,M761T594_6,1.515615742,UP,1.706541096,0.117272046,0.349330902,760.9035771,760.9026968,760.9051322,593.9544868,593.6389732,594.0970045,20,10,10,18138.90195,12812.5323,25578.4523,17075.92641,25244.4933,16338.4319,11367.69905,21430.64067,18858.28553,25192.23308,20023.56137,44947.83669,16595.60405,12673.58754,55252.01366,19392.4517,41758.94651,16299.86998,10651.25794,53460.07495,[741][M]+,,1
2440,M549T421,1.513019064,UP,1.669281777,0.117495886,0.349766045,549.3763407,549.3680534,549.3808213,421.0689887,419.9719914,423.6929874,10,5,5,3070.796492,1959.792721,1024.539592,1369.513362,1182.51086,2200.913495,1997.731216,825.1975295,720.0583052,1404.873505,1913.017334,661.8410179,4974.334292,1679.832649,2706.885816,1933.503377,2177.895187,4345.614692,1067.019306,2379.074377,[400][M+1]+,,170
1457,M386T28,1.332257312,DOWN,-1.64277892,0.117938793,0.350683955,386.0471548,386.0395344,386.0496125,27.6530003,25.31599929,28.55799973,12,7,5,2525.608942,2689.500902,6788.41187,4240.654228,4517.179828,2744.02928,5940.435483,5105.753963,4815.775343,5284.46816,2242.767297,4498.49652,1887.72543,5706.327798,2174.950991,1703.340457,5031.554199,2989.62312,5251.912964,2029.212598,,,49
3581,M713T608_1,1.265157637,UP,1.641936184,0.117960165,0.350683955,712.6467579,712.6419305,712.6544794,608.3690061,607.8089905,609.3629904,14,7,7,8110.228063,29383.63931,17737.81865,18564.68686,21767.62617,12543.68791,12817.07975,23076.31948,12174.32081,19895.0688,23453.30017,26102.84657,15236.8002,29575.88278,27100.70105,21456.71582,26210.92042,11274.38627,14634.59991,27710.75395,[655][M]+,[M+K]+ 673.689,36
3629,M722T587,1.373591861,DOWN,-1.641540633,0.118153671,0.351027222,721.5850969,721.5820078,721.5861107,587.3295142,587.0300238,589.1110088,20,10,10,136019.3235,55680.16137,142461.0462,89513.34591,156641.8339,137835.5578,52528.80607,130397.6008,89162.31536,168056.532,66459.17752,114252.5271,81350.56094,18049.82851,153308.8813,56877.7654,111403.2691,73447.32038,29590.87426,138520.8514,[668][M]+,,26
779,M278T471,2.367274162,DOWN,-1.705856687,0.118236162,0.351040432,278.2463251,278.245686,278.249644,470.5900097,470.2560124,470.7559892,11,7,4,12048.04085,18770.20343,2870.834284,1329.938506,1571.815785,8518.262626,19344.81009,3379.907111,1044.598523,1392.643106,1393.904967,4654.916271,4727.277477,1464.805502,2361.460584,1258.339654,6474.411719,4278.227086,1553.437678,1517.594218,,[M+Na]+ 255.257,59
1755,M434T398_2,4.787652243,UP,1.723187873,0.118644625,0.352020794,434.3991934,434.3970456,434.4071732,397.5950024,397.5249989,398.366003,7,2,5,990.6594115,472.5410979,1022.690783,274.0671512,1030.037395,481.8095312,292.5102445,770.4709883,872.5654363,1301.59525,284.7760925,4289.818539,653.4026995,201.7105525,14667.89898,410.9291713,3512.85148,268.3047895,415.5712676,11244.96476,,,13
2718,M599T402,1.442092329,UP,1.643347753,0.11886135,0.352205051,599.3199982,599.3076568,599.3220806,402.140007,399.9769907,404.3180097,12,4,8,6984.386013,1652.01025,4644.484969,3163.854757,3738.069879,6698.157351,1300.957742,2182.970591,3047.379052,4125.694657,3864.035326,7322.579891,7294.626413,802.4958423,8843.04361,4147.28976,5895.13526,7419.114854,2411.620694,6133.270112,,,727
3904,M759T589_5,1.380111582,DOWN,-1.660627273,0.118863332,0.352205051,758.8874602,758.8847766,758.8893754,588.5829856,588.0949829,589.1110088,18,10,8,20812.2571,4013.336255,13467.18955,8898.263714,11396.74891,18104.67903,4261.80228,11827.55266,10012.88023,14167.69138,7675.030531,7190.769004,14094.20704,4464.826364,8140.781286,8328.890783,8958.549122,12839.86916,5253.754508,7801.832834,[735][M]+,,2
261,M161T67,1.263639429,UP,1.689546962,0.119043551,0.352506843,161.0815823,161.0803337,161.0821272,67.26500099,66.93000237,68.04500099,19,9,10,2408.998975,6268.256545,7147.911575,11522.7884,11458.13286,1312.572833,9998.952182,11188.16831,11556.01931,10787.47665,9616.638096,9131.687763,9354.999381,11313.69502,11582.14801,11034.43082,9729.212096,9131.018337,12767.80988,12040.88604,,[M+H]+ 160.075,115
2335,M530T24_2,1.381347497,DOWN,-1.636444867,0.119170096,0.352649404,529.9329988,529.9298636,529.9396395,24.22899992,23.17399969,26.48300045,11,5,6,1431.105297,1537.568644,1226.293557,1295.587695,2527.397036,1166.790359,808.6087287,2439.53092,2376.438219,2170.65115,1111.874331,1697.703802,309.1181974,755.8590903,2131.462211,2125.874105,1351.470289,297.7215196,1482.514832,1028.726068,,,39
2280,M522T409,1.679936361,UP,1.64261124,0.119304704,0.35281562,522.3555914,522.3551389,522.3561873,408.6009925,407.4719946,409.6949898,19,9,10,1058176.674,205331.2336,494077.7933,361883.7704,233543.1011,1050020.334,135715.9611,483919.1433,178281.661,229100.0372,462145.5652,620516.0082,1634475.08,286495.7226,847371.3493,443246.5732,602991.1805,1471190.86,286440.6086,787328.6407,[367][M]+,[M+H]+ 521.348,25
2401,M542T373,1.604277796,DOWN,-1.636515913,0.11946094,0.353045538,542.3233393,542.3154494,542.3339234,372.71101,372.2709936,375.3890127,14,6,8,6340.294642,2090.164674,1739.057275,2870.80803,2034.586435,4426.987363,1265.778487,2681.785206,2356.789456,1840.50737,854.9249995,546.6756398,5025.550797,2348.932116,926.2521701,1687.06183,809.2237032,2110.922578,1894.6739,1028.93167,,[M+Na]+ 519.333,90
1396,M374T559,1.191838657,DOWN,-1.671071987,0.12009187,0.354454615,374.3428882,374.3404846,374.3442382,559.1130212,558.283024,559.4999886,17,7,10,11551.19842,4866.283756,7121.21576,6567.455349,7787.552647,7570.467087,5652.405937,7387.518976,4532.681582,6916.740368,5925.297222,6255.446561,7230.920385,4751.684126,7107.495125,5370.825799,5278.96396,6304.473319,5181.186744,5287.49008,[207][M]+,,1002
2412,M546T24,1.326560247,UP,1.645730456,0.120095339,0.354454615,545.8508311,545.8442806,545.8602604,24.38400033,23.86500086,25.10900075,7,6,1,1045.437308,601.6022821,572.7112986,1291.381842,1200.918429,380.2578683,401.5490153,1389.990589,558.0275219,329.1619656,1239.21736,1133.109105,763.1712796,1150.770486,1104.083097,407.8014804,1068.611482,1035.591782,1072.467472,1333.926707,,[M+Na]+ 522.869,39
680,M257T471,2.61742373,DOWN,-1.700019483,0.120376895,0.35485561,257.2674448,257.2662409,257.2685409,470.5939865,470.2709906,471.2190056,13,7,6,14571.24791,34160.57385,5464.334251,1490.950536,1918.610598,13091.00759,31879.84511,4103.690348,2230.76937,2068.678609,2182.544753,9413.31098,5417.58072,2319.387906,2563.722151,2098.196276,8428.777547,4791.455739,2006.43072,3178.953115,[77][M+1]+,,59
4447,M838T24,1.243468381,DOWN,-1.641924641,0.120388986,0.35485561,837.7028219,837.6943552,837.7127201,24.037,22.75200055,25.10200024,9,3,6,708.4001062,620.0813255,807.9128274,596.0244924,554.3132017,831.843866,709.2779267,886.0805711,1010.266746,1005.785354,546.8865644,704.47942,707.2787652,504.2530675,267.5187374,915.4998281,1032.084639,576.3617834,293.1004296,669.0087991,,[M+Na]+ 814.71,39
674,M256T471,2.342593564,DOWN,-1.689069354,0.120838671,0.355780279,256.2641082,256.2637419,256.2646853,470.5939865,470.571011,470.9099865,20,10,10,90962.68258,191575.3495,36042.11247,13972.13895,11203.18189,86568.91446,181793.958,32891.60223,15283.46332,12123.49997,13835.34482,62894.87268,43230.40067,11734.28837,19306.37049,13107.24705,56218.74333,37538.47781,12296.32789,16877.43457,[77][M]+,[M+H]+ 255.257,59
3060,M652T535,1.246464528,DOWN,-1.628669888,0.120860886,0.355780279,651.6073958,651.6045046,651.6209934,534.7920227,532.5200078,537.1590042,13,5,8,2847.289375,4115.552877,2112.8923,3338.419526,2181.915478,2653.241733,3087.025984,2803.743067,3850.928051,1484.82498,3329.291003,2058.479488,2398.388302,2443.089269,1710.063761,2828.798937,2227.918059,1668.564448,3252.086553,928.6019644,,[M+H-CH3]+ 665.615,97
576,M232T242,2.051939473,UP,1.627918085,0.121008685,0.355947908,232.1372158,232.1357783,232.1381959,241.6334867,241.0029888,241.9729861,16,6,10,21438.58072,829.1310489,2697.624055,1699.258776,1591.996905,19795.41874,1619.91891,2915.957953,2089.849099,2111.971557,6108.790888,10802.40293,29179.35548,4229.66851,13448.54649,5006.43671,10015.73751,23312.6117,3308.803908,11116.6889,[65][M]+,,156
385,M186T273,2.097266305,UP,1.672443504,0.121160144,0.355947908,186.2220178,186.2212452,186.2251172,273.184994,272.9359953,273.5839899,7,2,5,2973.676941,568.4371325,1317.300353,506.1897234,3908.118104,3682.558493,553.3341932,1593.248432,624.3323754,3441.295867,1341.811449,8566.087429,1155.443668,467.9517852,7178.776596,1036.264403,9771.186679,2874.184765,583.7281262,7225.99667,,,1016
851,M293T396,1.118322523,UP,1.627051925,0.121288565,0.355947908,293.1758271,293.1744491,293.1769752,395.6819916,393.6909902,398.4249957,18,10,8,7398.888265,8051.031135,6205.761131,5430.456292,6032.607619,7914.546721,8577.746256,5190.120721,7957.256905,7138.051729,8952.513576,8452.482089,8086.991688,8149.595771,6208.158911,6985.492739,7829.080323,7925.312181,9409.343912,6167.82189,,[3M+2Na]2+ 180.12,129
2947,M635T425,1.089679593,UP,1.626191163,0.121332303,0.355947908,635.4561742,635.4550973,635.4581586,425.1134995,424.01799,428.0420104,20,10,10,36301.43958,36308.53762,35743.48414,27020.23854,25949.01731,35426.61418,33089.34,35464.08673,30735.0684,30215.22492,41107.24361,29812.71559,38755.45185,36279.50787,38499.74418,36642.04671,28125.01665,38265.50144,33203.82796,34820.23631,[505][M+1]+,,92
76,M119T432,1.32992656,UP,1.638577617,0.121365732,0.355947908,119.0864071,119.0858466,119.0872226,431.9499973,429.6780109,432.5429986,15,7,8,15000.40175,11309.36023,11228.16726,9002.316502,5528.276027,5368.705455,9687.862239,11517.95233,5480.573992,7554.519796,11342.72628,9512.552046,25548.93401,10475.41913,11950.36087,11066.38793,9769.51052,13392.72282,8722.148612,10144.4253,,,132
2967,M638T24,1.273471967,DOWN,-1.626586732,0.121392639,0.355947908,637.7478069,637.7334049,637.752125,23.91700039,23.21699917,24.47100085,10,5,5,940.8399579,1103.75062,967.8308837,1593.570405,1022.364681,1575.128585,609.6860871,1427.600342,1441.693628,976.5548389,928.5684504,1057.426291,1544.530993,490.9541182,480.6723749,1263.413329,417.6783637,1011.383283,925.2011268,1035.47334,,[3M+H+K]2+ 411.849 [M+Na]+ 614.755,39
2871,M625T24,1.247832031,DOWN,-1.650301421,0.121631071,0.35594948,624.542677,624.5284174,624.5514749,24.15899992,23.81500086,24.38300076,8,5,3,1203.220473,750.880908,640.0267197,1612.639932,1804.454905,748.0872146,913.7598274,1136.400229,1204.025592,1283.634285,1020.345928,1074.018253,872.0509058,738.0360755,944.4678204,1243.27716,923.7822714,950.4403386,504.0772849,782.9100353,,[M+H-H20]+ 641.541,39
2678,M592T598,1.279199288,UP,1.635793269,0.121661455,0.35594948,591.5334906,591.529969,591.5415448,597.6739806,597.0230106,601.0399818,17,10,7,5943.30416,4118.063494,3763.186258,3838.118061,1814.910761,4921.422626,5973.645262,4313.756883,3018.044685,3910.877008,6820.731618,3600.423212,7204.785464,7367.119114,2999.407038,4972.75008,6389.131258,6306.202068,2064.798342,5508.951272,[450][M]+,[M+H-CH2]+ 604.542,7
4227,M799T575,1.60406867,UP,1.648148285,0.121753172,0.35594948,798.5624773,798.560874,798.5651321,575.3830147,574.4380188,576.8690193,11,5,6,26003.66069,6187.524014,22645.76426,10271.31245,19924.3559,30150.97706,5330.505268,15932.54748,5754.593225,22320.93667,13601.91259,25492.35949,55669.27171,7478.071547,38001.39532,13137.07146,36121.07187,45061.84366,6958.006461,22383.86567,,[M+Na]+ 775.572,30
3944,M762T541,1.08611196,DOWN,-1.624026465,0.121756028,0.35594948,762.4198285,762.4174629,762.4216663,540.7109769,540.3990109,540.9309769,19,9,10,15245.16997,18411.68489,17399.3386,15835.84653,15526.17136,19936.94974,15288.59523,15052.33496,15367.5606,18896.59414,17882.75158,15875.98874,15099.7215,12588.09051,17416.02043,17496.16691,14355.9096,13474.187,13789.55257,15744.47967,[744][M+1]+,,23
3193,M667T563,1.143834186,DOWN,-1.627308851,0.121788851,0.35594948,667.1777731,667.1723932,667.1842314,562.6395205,562.0029939,563.2700157,12,4,8,2418.895605,2326.459951,2719.1673,2243.455245,1598.011796,2423.738368,1871.774101,1989.687063,2294.131637,2649.123332,2158.992469,2619.263419,2103.531312,1247.960209,2424.059103,2206.671424,1860.354897,1416.479055,1705.378064,1958.106435,,[3M+2H]2+ 444.114,73
1631,M415T335,1.352370024,UP,1.623534924,0.122081677,0.356573625,415.4538638,415.4447994,415.4636628,334.7850037,333.0599989,336.5100084,6,5,1,547.0314881,700.9898514,159.7921438,125.2309372,458.2238806,387.5772015,551.0104302,248.9301325,187.2929926,395.7212502,686.9306921,263.5026536,798.7278091,524.3249382,663.8647972,343.2217669,340.7921993,559.7949724,476.2827459,429.9033977,,,9
349,M179T528,1.211419678,UP,1.634224448,0.122321147,0.35704122,179.1798804,179.1779628,179.1816387,527.7404997,527.2389929,528.4909766,10,7,3,2733.279424,1559.232138,2689.349467,1612.89407,2581.011383,1711.875803,1256.575095,2508.481916,1246.678832,1131.586992,2551.473379,2761.575501,1949.75494,2282.251906,2539.416655,1490.843922,2815.019773,1901.903591,2167.867663,2594.378303,,,15
1675,M422T399,1.233204189,DOWN,-1.62187245,0.12274783,0.357883727,422.2375291,422.2334569,422.2405971,398.8380003,397.1610017,400.1220119,14,9,5,3532.851901,2162.600782,2321.884373,2962.812692,2926.608659,2147.311954,1410.791076,2949.964015,2211.572503,2698.201296,3541.073567,1561.333317,1243.914146,2664.949325,1448.353393,2306.698138,2042.969763,1449.40158,2537.81777,1739.098175,[254][M+1]+,,13
3359,M686T595,1.20615585,DOWN,-1.620092207,0.122768918,0.357883727,686.2025315,686.2009465,686.214532,594.957995,594.3140059,595.9789854,9,4,5,1531.590265,1680.772715,1709.541491,1427.935374,920.6227887,1558.191056,1111.263019,1985.4643,994.2344569,1881.70374,1475.867038,1287.558329,1532.755749,1403.280403,893.9765263,981.6081098,1142.029885,1411.185435,1590.098321,553.1217076,,,278
3937,M762T545,1.229274847,DOWN,-1.619389456,0.122946772,0.358101101,761.6055879,761.5925287,761.6098207,545.3295135,544.8489986,545.6480026,14,8,6,6383.128686,3413.293347,5298.615455,3371.07436,3839.434107,6253.817545,3624.57205,3517.713408,3673.29078,4108.271973,3536.256722,3236.014401,2609.074789,2558.519619,5663.650844,3243.761517,4131.415707,3584.09492,2145.026251,4665.244241,[745][M]+,,64
2513,M561T561,1.108284517,DOWN,-1.618152213,0.12307371,0.358101101,561.4183533,561.4140446,561.4195967,561.193979,560.4540089,562.0120239,16,7,9,6369.804232,6060.261484,6432.123587,5341.456477,5739.634385,7950.520515,5787.983551,5588.929,5093.165687,6088.889288,6657.796259,4941.76902,5696.648419,5815.540546,5320.337998,6058.834354,3791.316782,5267.023465,6287.887814,4709.098852,,[M+H-C4H8]+ 616.475,87
2408,M545T409,2.53414869,UP,1.679588655,0.123082326,0.358101101,545.3410592,545.3388083,545.3520831,408.5969925,407.1689987,409.6949898,15,6,9,16269.58636,2405.026768,4083.651466,6296.354013,6899.303453,14572.17871,2329.947615,1541.770473,5327.914432,7178.384803,5548.985879,11374.55364,54457.6528,3841.248932,12208.6466,6869.049411,11951.2145,48861.88688,2885.241158,11546.50343,[394][M+1]+,,25
2598,M575T370,1.234537615,UP,1.631293154,0.123244619,0.358217785,575.3387495,575.3287534,575.3480162,370.3549978,368.1209978,370.8279991,9,4,5,965.3858617,961.2507104,777.8326946,430.4982361,661.9203497,665.4676998,666.0540598,659.9193967,511.1895095,652.3779705,754.3340668,1042.639295,845.4281592,419.3347261,1181.055241,739.7657267,1307.242316,655.385421,954.4322572,682.7605051,,,551
2527,M564T24,1.306075774,UP,1.63245398,0.123354515,0.358217785,563.89026,563.8839464,563.8939208,24.24300076,23.72299916,26.48300045,11,4,7,878.887748,920.0388262,1161.920305,1528.477448,1254.107564,497.6406847,1093.768993,1774.492,1025.943292,1369.507938,1328.29134,1341.480083,1045.418005,1457.656665,2350.29806,1630.152728,1684.607071,392.8421166,1425.629904,2369.744744,,,39
3696,M729T510,1.635019307,UP,1.649353459,0.123409311,0.358217785,728.5210115,728.5141538,728.5240329,509.7940078,509.2920248,510.2479935,12,6,6,4775.599641,1136.59642,3315.553871,2104.617292,6412.102025,4218.904149,1032.339439,4607.467629,2170.268133,4669.949385,2414.448961,9142.187336,8146.24726,1551.121022,8377.815922,3463.846174,12526.2231,4468.528914,855.4206599,5369.781351,,,943
2223,M514T334_2,1.241377359,UP,1.622561354,0.123440989,0.358217785,514.318342,514.3125174,514.3244853,333.8359948,333.0539989,336.1960111,8,6,2,1211.275882,2166.90984,1182.206677,1702.866729,1414.179118,1441.401252,1951.978873,1109.564935,1035.774834,997.766161,2225.992109,633.2152278,2407.680489,2012.726175,2169.745254,1741.256323,1457.788128,1836.54214,1954.151679,1205.746284,,,9
1247,M354T28,1.211370747,UP,1.614235137,0.123999235,0.359432055,354.0544774,354.0521527,354.055997,27.69600077,26.87699951,28.34200076,9,3,6,4670.85927,5709.297754,4533.090815,6806.613887,4104.673124,4976.391603,2779.50794,6835.927622,7166.962547,3965.321431,7875.208692,6153.354889,3150.166131,5341.434243,7673.229898,7528.719892,5589.560686,4599.728208,6873.077497,7660.041685,[178][M+2]+,,49
2404,M544T409,2.233717574,UP,1.644349311,0.124019242,0.359432055,544.3377925,544.3364869,544.3387157,408.5999911,408.2689898,409.6949898,18,8,10,56518.85655,11328.15103,18140.37732,8201.67837,14189.00028,107562.3822,9984.877033,18749.35892,22290.31395,29919.11736,19928.90516,46999.92111,188105.1599,10364.81596,70238.40793,28886.83711,44750.72642,172230.6615,15847.30256,65802.52283,[394][M]+,[M+Na]+ 521.348,25
1157,M339T600,1.222511463,UP,1.616105244,0.124201504,0.359728502,339.2899067,339.2892832,339.2902094,600.0250043,599.4969914,600.4070091,20,10,10,253127.671,178837.555,242739.3648,251586.3369,422984.9185,236287.7608,169456.8443,242562.4811,250424.8822,440174.94,425745.2285,370642.0415,321506.2846,225364.8607,444837.1425,299179.0285,350050.3913,298009.8143,222792.2577,328207.1816,[164][M]+,[M+Na]+ 316.296,27
607,M239T486,1.068743155,DOWN,-1.624128713,0.124742241,0.361062163,239.2376237,239.2372026,239.2380004,486.4779854,486.4450099,486.7880058,20,10,10,138782.2716,139798.4006,145709.8254,117287.2733,126778.133,124926.4183,127554.9536,134052.2563,135564.493,122652.7422,121012.3067,132488.9859,113325.6509,116221.4065,144307.457,114887.5424,141763.8343,104093.4273,109124.9838,131420.1858,[69][M]+,,35
1812,M443T489,1.397979069,DOWN,-1.632966069,0.125001748,0.361147552,443.3721794,443.3685658,443.3746755,489.1209955,488.5290091,489.4850214,13,7,6,5671.461522,1881.312952,4165.138702,3974.857936,5669.054435,4137.292572,1533.710812,3656.211419,1937.124642,7730.568554,2840.18132,4130.801587,3882.727831,954.6278406,3666.529485,2986.050921,3700.127713,2577.640969,1332.624266,2796.597784,[276][M+1]+,,81
4380,M825T605,1.181945522,DOWN,-1.609818526,0.125008289,0.361147552,824.6964944,824.6901578,824.7052814,605.0949906,603.6589981,606.7650041,14,10,4,9530.415046,6979.428482,11713.5584,7353.479872,8998.070652,12472.67551,10711.44787,12149.38833,9876.331942,14399.0889,5774.937176,11177.27223,7579.921509,8255.606859,11714.39626,9149.47859,7271.25239,11671.15749,8848.818555,6703.2563,,[M+Na+HCOOH]+ 755.713,12
4032,M775T561,1.38901398,UP,1.627600051,0.125012614,0.361147552,774.5646745,774.5632029,774.5658813,560.7490035,560.1379803,561.0720062,14,6,8,72834.12189,25273.6358,69538.7844,42593.04823,83625.7503,68575.02317,24353.75387,61522.60124,45641.8385,84782.95695,54216.39315,125119.4616,109164.506,22901.85586,104019.9036,46920.94881,115777.7937,94888.49989,31018.05541,99852.63618,[768][M]+,,87
2834,M619T547,1.185231944,DOWN,-1.609783438,0.12516591,0.361358321,619.2924961,619.2906627,619.3116426,546.9010182,545.9350244,547.1040141,7,2,5,852.970879,930.096535,589.2942319,674.8901141,576.1678833,910.386698,736.5011265,627.5367936,683.9232155,525.6841384,896.7784318,495.4143396,789.2141663,379.2409494,652.6028415,450.4433693,680.3529681,469.6277334,516.2496985,666.7512157,,,843
2559,M568T353,1.312772277,UP,1.607036132,0.125477542,0.361900444,568.2319035,568.227474,568.2369793,353.1809997,352.9480119,353.9250051,7,0,7,448.4366096,103.2304173,295.3293562,144.6391398,211.3095495,457.3638641,177.2310791,301.3513811,231.0028381,293.3354063,337.2053116,433.1673321,445.2741899,219.9922505,394.3168325,217.2150394,318.1285938,546.7872598,200.9072883,383.2199409,[425][M+1]+,,52
3981,M767T610,1.577337579,UP,1.63512901,0.125514605,0.361900444,766.6922652,766.6909256,766.6945167,610.0089741,609.6969795,610.5460068,20,10,10,111479.3991,31008.21149,137668.4326,90712.21804,186228.297,99787.4866,25268.40352,128092.3168,79501.89907,172486.7024,116633.4011,291781.5705,143199.7783,26480.33802,296183.4556,107355.3744,281694.9319,126833.7731,27574.78424,257763.2,[756][M]+,[M+K]+ 727.734 [M+H-C4H8]+ 821.751,36
4226,M799T546,1.688130191,UP,1.633260782,0.126065229,0.363255221,798.5609715,798.5585503,798.5708688,545.9339944,545.4569931,547.0710182,13,6,7,18604.86503,4524.487279,11266.30545,6668.34081,11265.73652,19738.14726,3029.103876,8668.95612,3505.214095,11447.00144,8545.332648,17623.21869,35917.80161,3966.680737,16970.34705,8226.057787,17195.3471,37773.92835,5208.157731,15222.23101,[815][M+2]+,,64
